"","source.type","source.id","source.description","DTXSID","CASRN","PREFERRED_NAME","variable","form","mean","cv","values","gender","min.age","max.age"
"2244","Product","P.HM.120.029","paint spray","DTXSID9029192","616-38-6","Dimethyl carbonate","chem.prev","point",1,0,"0.175","B","0","99"
"2245","Product","P.HM.120.029","paint spray","DTXSID9020584","64-17-5","Ethanol","f.chemical","empirical",0,0,"0.0055, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.1, 0.1","B","0","99"
"2246","Product","P.HM.120.029","paint spray","DTXSID9020584","64-17-5","Ethanol","chem.prev","point",1,0,"0.0055, 0.075, 0.075, 0.075, 0.075, 0.075, 0.075, 0.1, 0.1","B","0","99"
"2247","Product","P.HM.120.029","paint spray","DTXSID2021731","67-56-1","Methanol","f.chemical","empirical",0,0,"0.032, 0.0332","B","0","99"
"2248","Product","P.HM.120.029","paint spray","DTXSID2021731","67-56-1","Methanol","chem.prev","point",1,0,"0.032, 0.0332","B","0","99"
"2249","Product","P.HM.120.029","paint spray","DTXSID7020762","67-63-0","Isopropanol","f.chemical","empirical",0,0,"0.00805, 0.0158, 0.003, 0.003, 0.005, 0.005, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.05, 0.05, 0.03, 0.03, 0.03, 0.03, 0.075, 0.03, 0.03, 0.03, 0.025, 0.05, 0.05, 0.05, 0.0011","B","0","99"
"2250","Product","P.HM.120.029","paint spray","DTXSID7020762","67-63-0","Isopropanol","chem.prev","point",1,0,"0.00805, 0.0158, 0.003, 0.003, 0.005, 0.005, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.05, 0.05, 0.03, 0.03, 0.03, 0.03, 0.075, 0.03, 0.03, 0.03, 0.025, 0.05, 0.05, 0.05, 0.0011","B","0","99"
"2251","Product","P.HM.120.029","paint spray","DTXSID8021482","67-64-1","Acetone","f.chemical","empirical",0,0,"0.3, 0.35, 0.15, 0.2, 0.15, 0.1984, 0.475, 0.2028, 0.1319, 0.1713, 0.3739, 0.1775, 0.2943, 0.2525, 0.1709, 0.3388, 0.1363, 0.31, 0.2597, 0.2542, 0.2902, 0.1929, 0.2552, 0.2401, 0.234, 0.2431, 0.2522, 0.1984, 0.231, 0.2902, 0.2444, 0.2571, 0.0822, 0.1413, 0.0507, 0.052, 0.0678, 0.3705, 0.2035, 0.2559, 0.2388, 0.2244, 0.16, 0.1966, 0.1244, 0.1607, 0.1973, 0.2021, 0.1867, 0.1867, 0.1946, 0.1984, 0.3299, 0.3362, 0.3248, 0.3763, 0.1603, 0.198, 0.18, 0.346, 0.0946, 0.159, 0.1727, 0.1363, 0.3427, 0.2596, 0.2571, 0.1847, 0.3248, 0.2522, 0.0514, 0.355, 0.37, 0.37, 0.37, 0.37, 0.37, 0.1, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.2, 0.465, 0.205, 0.465, 0.4, 0.2, 0.48, 0.47, 0.235, 0.35, 0.35, 0.35, 0.35, 0.4, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.12, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.39, 0.09, 0.1, 0.205, 0.225, 0.35, 0.35, 0.4, 0.33, 0.29, 0.175, 0.2, 0.18, 0.4, 0.2, 0.0136, 0.0141, 0.12, 0.0949, 0.12, 0.12, 0.09, 0.2","B","0","99"
"2252","Product","P.HM.120.029","paint spray","DTXSID8021482","67-64-1","Acetone","chem.prev","point",1,0,"0.3, 0.35, 0.15, 0.2, 0.15, 0.1984, 0.475, 0.2028, 0.1319, 0.1713, 0.3739, 0.1775, 0.2943, 0.2525, 0.1709, 0.3388, 0.1363, 0.31, 0.2597, 0.2542, 0.2902, 0.1929, 0.2552, 0.2401, 0.234, 0.2431, 0.2522, 0.1984, 0.231, 0.2902, 0.2444, 0.2571, 0.0822, 0.1413, 0.0507, 0.052, 0.0678, 0.3705, 0.2035, 0.2559, 0.2388, 0.2244, 0.16, 0.1966, 0.1244, 0.1607, 0.1973, 0.2021, 0.1867, 0.1867, 0.1946, 0.1984, 0.3299, 0.3362, 0.3248, 0.3763, 0.1603, 0.198, 0.18, 0.346, 0.0946, 0.159, 0.1727, 0.1363, 0.3427, 0.2596, 0.2571, 0.1847, 0.3248, 0.2522, 0.0514, 0.355, 0.37, 0.37, 0.37, 0.37, 0.37, 0.1, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.205, 0.2, 0.465, 0.205, 0.465, 0.4, 0.2, 0.48, 0.47, 0.235, 0.35, 0.35, 0.35, 0.35, 0.4, 0.35, 0.35, 0.35, 0.35, 0.35, 0.35, 0.12, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.275, 0.39, 0.09, 0.1, 0.205, 0.225, 0.35, 0.35, 0.4, 0.33, 0.29, 0.175, 0.2, 0.18, 0.4, 0.2, 0.0136, 0.0141, 0.12, 0.0949, 0.12, 0.12, 0.09, 0.2","B","0","99"
"2253","Product","P.HM.120.029","paint spray","DTXSID2021739","71-23-8","1-Propanol","f.chemical","empirical",0,0,"0.0175","B","0","99"
"2254","Product","P.HM.120.029","paint spray","DTXSID2021739","71-23-8","1-Propanol","chem.prev","point",1,0,"0.0175","B","0","99"
"2255","Product","P.HM.120.029","paint spray","DTXSID1021740","71-36-3","1-Butanol","f.chemical","empirical",0,0,"0.019, 0.0077, 0.008, 0.00795, 0.01475, 0.01455, 0.0145, 0.0161, 0.0079, 0.0158, 0.01465, 0.01455, 0.0146, 0.0152, 0.01565, 0.01455, 0.01395, 0.0161, 0.01245, 0.0119, 0.0193, 0.0077, 0.0217, 0.0066, 0.0214, 0.0203, 0.0223, 0.019, 0.01455, 0.0216, 0.0171, 0.00795, 0.0202, 0.01455, 0.01635, 0.0161, 0.0163, 0.0142, 0.0223, 0.005, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.06, 0.03, 0.03, 0.03, 0.03, 0.05, 0.03, 0.017","B","0","99"
"2256","Product","P.HM.120.029","paint spray","DTXSID1021740","71-36-3","1-Butanol","chem.prev","point",1,0,"0.019, 0.0077, 0.008, 0.00795, 0.01475, 0.01455, 0.0145, 0.0161, 0.0079, 0.0158, 0.01465, 0.01455, 0.0146, 0.0152, 0.01565, 0.01455, 0.01395, 0.0161, 0.01245, 0.0119, 0.0193, 0.0077, 0.0217, 0.0066, 0.0214, 0.0203, 0.0223, 0.019, 0.01455, 0.0216, 0.0171, 0.00795, 0.0202, 0.01455, 0.01635, 0.0161, 0.0163, 0.0142, 0.0223, 0.005, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.06, 0.03, 0.03, 0.03, 0.03, 0.05, 0.03, 0.017","B","0","99"
"2257","Product","P.HM.120.029","paint spray","DTXSID0021381","71-55-6","1,1,1-Trichloroethane","f.chemical","empirical",0,0,"0.32, 0.36","B","0","99"
"2258","Product","P.HM.120.029","paint spray","DTXSID0021381","71-55-6","1,1,1-Trichloroethane","chem.prev","point",1,0,"0.32, 0.36","B","0","99"
"2259","Product","P.HM.120.029","paint spray","DTXSID5026386","74-98-6","Propane","f.chemical","empirical",0,0,"0.17, 0.175, 0.13, 0.19, 0.19, 0.19, 0.1888, 0.1512, 0.175, 0.1672, 0.1672, 0.1672, 0.1095, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1491, 0.1491, 0.162, 0.1484, 0.1446, 0.1847, 0.1672, 0.1672, 0.1888, 0.1888, 0.1888, 0.1888, 0.1888, 0.1491, 0.1847, 0.1888, 0.1491, 0.1443, 0.1534, 0.1328, 0.1296, 0.1299, 0.1243, 0.1159, 0.1214, 0.1149, 0.1091, 0.1672, 0.1672, 0.1063, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1888, 0.1053, 0.1119, 0.1074, 0.1125, 0.1672, 0.1672, 0.1453, 0.14, 0.1097, 0.1672, 0.1672, 0.1672, 0.1672, 0.1119, 0.1477, 0.1269, 0.149, 0.1298, 0.1276, 0.1491, 0.1672, 0.1396, 0.1074, 0.1888, 0.1672, 0.18, 0.12, 0.18, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.18, 0.18, 0.18, 0.18, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.18, 0.18, 0.19, 0.18, 0.18, 0.18, 0.18, 0.15, 0.15, 0.15, 0.18, 0.293, 0.1, 0.15, 0.19, 0.2, 0.15, 0.15, 0.1, 0.19, 0.085, 0.2, 0.169, 0.176, 0.14, 0.184, 0.14, 0.14, 0.14, 0.1364","B","0","99"
"2260","Product","P.HM.120.029","paint spray","DTXSID5026386","74-98-6","Propane","chem.prev","point",1,0,"0.17, 0.175, 0.13, 0.19, 0.19, 0.19, 0.1888, 0.1512, 0.175, 0.1672, 0.1672, 0.1672, 0.1095, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1491, 0.1491, 0.162, 0.1484, 0.1446, 0.1847, 0.1672, 0.1672, 0.1888, 0.1888, 0.1888, 0.1888, 0.1888, 0.1491, 0.1847, 0.1888, 0.1491, 0.1443, 0.1534, 0.1328, 0.1296, 0.1299, 0.1243, 0.1159, 0.1214, 0.1149, 0.1091, 0.1672, 0.1672, 0.1063, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1672, 0.1888, 0.1053, 0.1119, 0.1074, 0.1125, 0.1672, 0.1672, 0.1453, 0.14, 0.1097, 0.1672, 0.1672, 0.1672, 0.1672, 0.1119, 0.1477, 0.1269, 0.149, 0.1298, 0.1276, 0.1491, 0.1672, 0.1396, 0.1074, 0.1888, 0.1672, 0.18, 0.12, 0.18, 0.12, 0.12, 0.12, 0.12, 0.12, 0.12, 0.18, 0.18, 0.18, 0.18, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.18, 0.18, 0.19, 0.18, 0.18, 0.18, 0.18, 0.15, 0.15, 0.15, 0.18, 0.293, 0.1, 0.15, 0.19, 0.2, 0.15, 0.15, 0.1, 0.19, 0.085, 0.2, 0.169, 0.176, 0.14, 0.184, 0.14, 0.14, 0.14, 0.1364","B","0","99"
"2261","Product","P.HM.120.029","paint spray","DTXSID0020868","75-09-2","Dichloromethane","f.chemical","empirical",0,0,"0.2026, 0.2098, 0.1, 0.307, 0.25, 0.15, 0.4, 0.35, 0.36, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.1, 0.37, 0.25, 0.25, 0.33, 0.2, 0.1, 0.33, 0.25, 0.21, 0.29, 0.373, 0.373, 0.2, 0.293, 0.33, 0.205, 0.25","B","0","99"
"2262","Product","P.HM.120.029","paint spray","DTXSID0020868","75-09-2","Dichloromethane","chem.prev","point",1,0,"0.2026, 0.2098, 0.1, 0.307, 0.25, 0.15, 0.4, 0.35, 0.36, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15, 0.1, 0.37, 0.25, 0.25, 0.33, 0.2, 0.1, 0.33, 0.25, 0.21, 0.29, 0.373, 0.373, 0.2, 0.293, 0.33, 0.205, 0.25","B","0","99"
"2263","Product","P.HM.120.029","paint spray","DTXSID1026401","75-28-5","Isobutane","f.chemical","empirical",0,0,"0.04, 0.04, 0.04, 0.0743, 0.0595, 0.0411, 0.0658, 0.0658, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0587, 0.0587, 0.0658, 0.0658, 0.0743, 0.0743, 0.0743, 0.0743, 0.0743, 0.0587, 0.0743, 0.0587, 0.051, 0.0306, 0.0285, 0.0299, 0.0283, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0464, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0366, 0.0367, 0.0411, 0.0464, 0.0411, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.15, 0.307, 0.31, 0.31, 0.15, 0.15, 0.1, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.15, 0.15, 0.15, 0.04, 0.112, 0.118, 0.123, 0.0836","B","0","99"
"2264","Product","P.HM.120.029","paint spray","DTXSID1026401","75-28-5","Isobutane","chem.prev","point",1,0,"0.04, 0.04, 0.04, 0.0743, 0.0595, 0.0411, 0.0658, 0.0658, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0587, 0.0587, 0.0658, 0.0658, 0.0743, 0.0743, 0.0743, 0.0743, 0.0743, 0.0587, 0.0743, 0.0587, 0.051, 0.0306, 0.0285, 0.0299, 0.0283, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0464, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0411, 0.0366, 0.0367, 0.0411, 0.0464, 0.0411, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.16, 0.15, 0.307, 0.31, 0.31, 0.15, 0.15, 0.1, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.15, 0.15, 0.15, 0.04, 0.112, 0.118, 0.123, 0.0836","B","0","99"
"2265","Product","P.HM.120.029","paint spray","DTXSID0027309","763-69-9","Ethyl 3-ethoxypropionate","f.chemical","empirical",0,0,"0.00805, 0.0079, 0.0079, 0.02, 0.03","B","0","99"
"2266","Product","P.HM.120.029","paint spray","DTXSID0027309","763-69-9","Ethyl 3-ethoxypropionate","chem.prev","point",1,0,"0.00805, 0.0079, 0.0079, 0.02, 0.03","B","0","99"
"2267","Product","P.HM.120.029","paint spray","DTXSID0021759","78-83-1","2-Methyl-1-propanol","f.chemical","empirical",0,0,"0.0175, 0.00805, 0.0158, 0.1, 0.1","B","0","99"
"2268","Product","P.HM.120.029","paint spray","DTXSID0021759","78-83-1","2-Methyl-1-propanol","chem.prev","point",1,0,"0.0175, 0.00805, 0.0158, 0.1, 0.1","B","0","99"
"2269","Product","P.HM.120.029","paint spray","DTXSID9021762","78-92-2","2-Butanol","f.chemical","empirical",0,0,"0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03","B","0","99"
"2270","Product","P.HM.120.029","paint spray","DTXSID9021762","78-92-2","2-Butanol","chem.prev","point",1,0,"0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03","B","0","99"
"2271","Product","P.HM.120.029","paint spray","DTXSID3021516","78-93-3","Methyl ethyl ketone","f.chemical","empirical",0,0,"0.11, 0.0758, 0.015, 0.0684, 0.0807, 0.0807, 0.05, 0.05, 0.05, 0.05, 0.205, 0.025, 0.025, 0.075, 0.025, 0.03, 0.075, 0.025, 0.1, 0.1","B","0","99"
"2272","Product","P.HM.120.029","paint spray","DTXSID3021516","78-93-3","Methyl ethyl ketone","chem.prev","point",1,0,"0.11, 0.0758, 0.015, 0.0684, 0.0807, 0.0807, 0.05, 0.05, 0.05, 0.05, 0.205, 0.025, 0.025, 0.075, 0.025, 0.03, 0.075, 0.025, 0.1, 0.1","B","0","99"
"2273","Product","P.HM.120.029","paint spray","DTXSID3020205","85-68-7","Benzyl butyl phthalate","f.chemical","empirical",0,0,"0.0095, 0.00855, 0.015, 0.01","B","0","99"
"2274","Product","P.HM.120.029","paint spray","DTXSID3020205","85-68-7","Benzyl butyl phthalate","chem.prev","point",1,0,"0.0095, 0.00855, 0.015, 0.01","B","0","99"
"2275","Product","P.HM.120.029","paint spray","DTXSID6021402","95-63-6","1,2,4-Trimethylbenzene","f.chemical","empirical",0,0,"0.017, 0.0146, 0.01475, 0.01455, 0.0145, 0.01465, 0.01455, 0.0146, 0.0152, 0.01565, 0.01455, 0.01395, 0.0161, 0.01455, 0.01455, 0.01635, 0.0161, 0.0163, 0.0142, 0.02","B","0","99"
"2276","Product","P.HM.120.029","paint spray","DTXSID6021402","95-63-6","1,2,4-Trimethylbenzene","chem.prev","point",1,0,"0.017, 0.0146, 0.01475, 0.01455, 0.0145, 0.01465, 0.01455, 0.0146, 0.0152, 0.01565, 0.01455, 0.01395, 0.0161, 0.01455, 0.01455, 0.01635, 0.0161, 0.0163, 0.0142, 0.02","B","0","99"
"2277","Product","P.HM.120.029","paint spray","DTXSID1021827","98-82-8","Cumene","f.chemical","empirical",0,0,"0.002","B","0","99"
"2278","Product","P.HM.120.029","paint spray","DTXSID1021827","98-82-8","Cumene","chem.prev","point",1,0,"0.002","B","0","99"
"2279","Product","P.HM.120.999","paint NOC","DTXSID3020596","100-41-4","Ethylbenzene","f.chemical","empirical",0,0,"0.0055, 0.075, 0.03, 0.005, 0.0055, 0.0055, 0.03, 0.03, 0.003, 0.002, 0.004, 0.002, 0.004, 0.007, 0.03, 0.004, 0.0055, 0.003, 0.003, 0.002, 0.03, 0.002, 0.03, 0.00795, 0.03, 0.01, 0.03, 0.04, 0.03, 0.03, 0.04, 0.04, 0.03, 0.04, 0.04, 0.03, 0.01, 0.02, 0.0024, 0.02, 0.018, 0.018, 0.018, 0.018, 0.018, 0.02","B","0","99"
"2280","Product","P.HM.120.999","paint NOC","DTXSID3020596","100-41-4","Ethylbenzene","chem.prev","point",1,0,"0.0055, 0.075, 0.03, 0.005, 0.0055, 0.0055, 0.03, 0.03, 0.003, 0.002, 0.004, 0.002, 0.004, 0.007, 0.03, 0.004, 0.0055, 0.003, 0.003, 0.002, 0.03, 0.002, 0.03, 0.00795, 0.03, 0.01, 0.03, 0.04, 0.03, 0.03, 0.04, 0.04, 0.03, 0.04, 0.04, 0.03, 0.01, 0.02, 0.0024, 0.02, 0.018, 0.018, 0.018, 0.018, 0.018, 0.02","B","0","99"
"2281","Product","P.HM.120.999","paint NOC","DTXSID2021284","100-42-5","Styrene","f.chemical","empirical",0,0,"0.3271","B","0","99"
"2282","Product","P.HM.120.999","paint NOC","DTXSID2021284","100-42-5","Styrene","chem.prev","point",1,0,"0.3271","B","0","99"
"2283","Product","P.HM.120.999","paint NOC","DTXSID5020152","100-51-6","Benzyl alcohol","f.chemical","empirical",0,0,"0.45","B","0","99"
"2284","Product","P.HM.120.999","paint NOC","DTXSID5020152","100-51-6","Benzyl alcohol","chem.prev","point",1,0,"0.45","B","0","99"
"2285","Product","P.HM.120.999","paint NOC","DTXSID9026716","105-45-3","Methyl acetoacetate","f.chemical","empirical",0,0,"0.001","B","0","99"
"2286","Product","P.HM.120.999","paint NOC","DTXSID9026716","105-45-3","Methyl acetoacetate","chem.prev","point",1,0,"0.001","B","0","99"
"2287","Product","P.HM.120.999","paint NOC","DTXSID7024665","106-97-8","Butane","f.chemical","empirical",0,0,"0.0625, 0.1323, 0.147, 0.132, 0.0625, 0.0625, 0.132, 0.0625, 0.07, 0.064, 0.175, 0.0625, 0.0625, 0.122, 0.157, 0.132, 0.0625, 0.0625, 0.08, 0.0625, 0.096, 0.096, 0.0625, 0.147, 0.08, 0.08, 0.0625, 0.0625, 0.075, 0.0625, 0.08, 0.096, 0.096, 0.08, 0.08, 0.0625, 0.08, 0.08, 0.0625, 0.0625, 0.1568, 0.096, 0.075, 0.096, 0.1568, 0.096, 0.096, 0.075, 0.096, 0.096, 0.075, 0.08, 0.15, 0.11, 0.08, 0.11, 0.17, 0.07, 0.075, 0.15, 0.08, 0.075, 0.08, 0.08, 0.15, 0.15, 0.075, 0.15, 0.16, 0.075, 0.16, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.13, 0.16, 0.13, 0.13, 0.13, 0.13, 0.13, 0.14, 0.13, 0.12, 0.13, 0.13, 0.13, 0.15, 0.15, 0.115, 0.115, 0.1, 0.14, 0.14, 0.06","B","0","99"
"2288","Product","P.HM.120.999","paint NOC","DTXSID7024665","106-97-8","Butane","chem.prev","point",1,0,"0.0625, 0.1323, 0.147, 0.132, 0.0625, 0.0625, 0.132, 0.0625, 0.07, 0.064, 0.175, 0.0625, 0.0625, 0.122, 0.157, 0.132, 0.0625, 0.0625, 0.08, 0.0625, 0.096, 0.096, 0.0625, 0.147, 0.08, 0.08, 0.0625, 0.0625, 0.075, 0.0625, 0.08, 0.096, 0.096, 0.08, 0.08, 0.0625, 0.08, 0.08, 0.0625, 0.0625, 0.1568, 0.096, 0.075, 0.096, 0.1568, 0.096, 0.096, 0.075, 0.096, 0.096, 0.075, 0.08, 0.15, 0.11, 0.08, 0.11, 0.17, 0.07, 0.075, 0.15, 0.08, 0.075, 0.08, 0.08, 0.15, 0.15, 0.075, 0.15, 0.16, 0.075, 0.16, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.0372, 0.13, 0.16, 0.13, 0.13, 0.13, 0.13, 0.13, 0.14, 0.13, 0.12, 0.13, 0.13, 0.13, 0.15, 0.15, 0.115, 0.115, 0.1, 0.14, 0.14, 0.06","B","0","99"
"2289","Product","P.HM.120.999","paint NOC","DTXSID4024729","10605-21-7","Carbendazim","f.chemical","empirical",0,0,"0.0031","B","0","99"
"2290","Product","P.HM.120.999","paint NOC","DTXSID4024729","10605-21-7","Carbendazim","chem.prev","point",1,0,"0.0031","B","0","99"
"2291","Product","P.HM.120.999","paint NOC","DTXSID8020597","107-21-1","Ethylene glycol","f.chemical","empirical",0,0,"0.01, 0.0175, 0.03, 0.0265, 0.2, 0.2, 0.1, 0.2, 0.1, 0.025, 0.1, 0.1, 0.2, 0.2, 0.2, 0.1, 0.03, 0.03, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.01, 0.03, 0.03, 0.02, 0.02, 0.03, 0.02, 0.03, 0.02, 0.01, 0.01, 0.0205, 0.0189, 0.012, 0.012, 0.012, 0.012, 0.03, 0.03, 0.05, 0.05, 0.05, 0.03, 0.03, 0.025, 0.02, 0.0085, 0.02, 0.025, 0.03, 0.0325, 0.05, 0.02, 0.0159, 0.0159, 0.025, 0.03, 0.03, 0.0345, 0.025, 0.025, 0.0245, 0.03, 0.025, 0.03, 0.03, 0.025, 0.015, 0.025, 0.015, 0.03, 0.01, 0.01, 0.03, 0.03, 0.025, 0.025, 0.025, 0.025, 0.03, 0.025, 0.025, 0.025, 0.009, 0.055, 0.0138, 0.025, 0.025, 0.025, 0.02, 0.02, 0.02, 0.0201, 0.032, 0.026, 0.0085, 0.001, 0.01, 0.016, 0.025, 0.025, 0.03, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028","B","0","99"
"2292","Product","P.HM.120.999","paint NOC","DTXSID8020597","107-21-1","Ethylene glycol","chem.prev","point",1,0,"0.01, 0.0175, 0.03, 0.0265, 0.2, 0.2, 0.1, 0.2, 0.1, 0.025, 0.1, 0.1, 0.2, 0.2, 0.2, 0.1, 0.03, 0.03, 0.05, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.01, 0.03, 0.03, 0.02, 0.02, 0.03, 0.02, 0.03, 0.02, 0.01, 0.01, 0.0205, 0.0189, 0.012, 0.012, 0.012, 0.012, 0.03, 0.03, 0.05, 0.05, 0.05, 0.03, 0.03, 0.025, 0.02, 0.0085, 0.02, 0.025, 0.03, 0.0325, 0.05, 0.02, 0.0159, 0.0159, 0.025, 0.03, 0.03, 0.0345, 0.025, 0.025, 0.0245, 0.03, 0.025, 0.03, 0.03, 0.025, 0.015, 0.025, 0.015, 0.03, 0.01, 0.01, 0.03, 0.03, 0.025, 0.025, 0.025, 0.025, 0.03, 0.025, 0.025, 0.025, 0.009, 0.055, 0.0138, 0.025, 0.025, 0.025, 0.02, 0.02, 0.02, 0.0201, 0.032, 0.026, 0.0085, 0.001, 0.01, 0.016, 0.025, 0.025, 0.03, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028","B","0","99"
"2293","Product","P.HM.120.999","paint NOC","DTXSID4029143","107-83-5","2-Methylpentane","f.chemical","empirical",0,0,"0.095","B","0","99"
"2294","Product","P.HM.120.999","paint NOC","DTXSID4029143","107-83-5","2-Methylpentane","chem.prev","point",1,0,"0.095","B","0","99"
"2295","Product","P.HM.120.999","paint NOC","DTXSID0021888","107-87-9","2-Pentanone","f.chemical","empirical",0,0,"0.0292, 0.0292, 0.0292, 0.0292, 0.0292, 0.0292, 0.0292","B","0","99"
"2296","Product","P.HM.120.999","paint NOC","DTXSID0021888","107-87-9","2-Pentanone","chem.prev","point",1,0,"0.0292, 0.0292, 0.0292, 0.0292, 0.0292, 0.0292, 0.0292","B","0","99"
"2297","Product","P.HM.120.999","paint NOC","DTXSID8024284","107-98-2","1-Methoxy-2-propanol","f.chemical","empirical",0,0,"0.06, 0.06","B","0","99"
"2298","Product","P.HM.120.999","paint NOC","DTXSID8024284","107-98-2","1-Methoxy-2-propanol","chem.prev","point",1,0,"0.06, 0.06","B","0","99"
