"CAS","DTXSID","name","mw","log.kow","water.sol.mg.l","half.air.hr","half.sediment.hr","vp.pa","kp","fabs"
"63906-14-9","DTXSID00980919","1,4-Bis[4-(nitrosomethylidene)pyridin-1(4H)-yl]butane-2,3-diol--hydrogen bromide (1/2)",492.168,0.652427,3757.49596944,5.27,3240,1.525034822493e-09,1.17668873532828e-05,0.995235005259955
"63906-15-0","DTXSID10980920","4-(Diphenylmethyl)-1-[3-(trimethylazaniumyl)propyl]pyridin-1-ium dibromide",506.326,3.76228,2.26047723722,6.56,8100,8.895456512146e-05,0.00085741729543486,0.999679474109237
"63906-17-2","DTXSID70980921","1-[3-(Trimethylazaniumyl)propyl]-4-(triphenylmethyl)pyridin-1-ium dibromide",582.424,3.78677,1.40302447056,6.3,13000,2.717136972678e-06,0.00025718095383821,0.999675944600952
"63906-18-3","DTXSID30980922","2-(2-{3-[(Dimethylcarbamoyl)oxy]phenyl}ethyl)-1-methylpyridin-1-ium iodide",412.271,3.0865,43.545712104,11.5,8100,0.0003693376841214,0.00106391462642195,0.999716945188017
"63906-19-4","DTXSID90980923","1-Methyl-4-[2-(phenylsulfanyl)ethyl]pyridin-1-ium bromide",310.25,3.04601,21.265372675,47.2,8100,0.01082204504108,0.00476117362764013,0.999716520283373
"63906-20-7","DTXSID50980924","1,1'-{Oxybis[(bicyclo[2.2.1]hepta-1,3-diene-7,7-diyl)carbonyl]}bis[2-(hydroxymethyl)pyridin-1-ium] dibromide",630.333,3.51588,422.141574096,2.78,8100,6.445044312902e-07,6.65057236445246e-05,0.999704571260012
"63906-21-8","DTXSID10980925","1,1'-{Oxybis[(4,1-phenylene)(1-oxoethane-2,1-diyl)]}bis[3-(hydroxymethyl)pyridin-1-ium] dibromide",630.333,2.91248,91.409000661,2.78,8100,6.97369425373e-08,2.28164095437783e-05,0.999713193067482
"63906-22-9","DTXSID70980926","1,1'-{Oxybis[(4,1-phenylene)(1-oxoethane-2,1-diyl)]}bis[4-(hydroxymethyl)pyridin-1-ium] dibromide",630.333,2.91009,90.784970991,2.78,8100,6.873822451381e-08,2.27345276059145e-05,0.999713105411433
"63906-23-0","DTXSID30980927","1,1'-[Sulfanediyldi(ethane-2,1-diyl)]di(pyridin-1-ium) dichloride",317.27,3.68887,0.19747868337,6.02,8100,0.001588149641919,0.009165616800206,0.999688805588176
"63906-25-2","DTXSID50213562","10H-Pyrido(3,2-b)(1,4)benzothiazine-10-carbothioic acid, S-(2-dibutylaminoethyl) ester, hydrochloride",452.07,5.13854,4.799355948,2.19,8100,9.089853889005e-08,0.00627483924315405,0.998223033732959
"63906-26-3","DTXSID50980929","S-[2-(Diethylamino)ethyl] 10H-pyrido[3,2-b][1,4]benzothiazine-10-carbothioate--hydrogen chloride (1/1)",395.96,3.53876,4.65827142,2.37,13000,3.020458742167e-08,0.00301658382197363,0.999702921405516
"63906-27-4","DTXSID60980930","S-[1-(Diethylamino)propan-2-yl] 10H-pyrido[3,2-b][1,4]benzothiazine-10-carbothioate--hydrogen chloride (1/1)",409.99,4.26136,8.467072481,2.26,13000,3.180072307475e-08,0.00575115900832422,0.999543574942636
"63906-28-5","DTXSID10213563","10H-Pyrido(3,2-b)(1,4)benzothiazine-10-carbothioic acid, S-(3-diethylaminopropyl) ester, hydrochloride",409.99,4.26179,7.840730758,2.34,13000,2.984781670603e-08,0.0057529564295168,0.999543375513114
"63906-29-6","DTXSID70213564","10H-Pyrido(3,2-b)(1,4)benzothiazine-10-carbothioic acid, S-(2-diisopropylamino)ethyl ester, hydrochloride",424.02,4.17231,7.833387882,2.02,13000,3.177419191914e-08,0.00466709413794767,0.999580852001526
"63906-30-9","DTXSID30213565","10H-Pyrido(3,2-b)(1,4)benzothiazine-10-carbothioic acid, S-(2-(2-diisopropylaminoethylthio)ethyl) ester, hydrochloride",484.13,5.01153,5.03253135,1.75,38900,1.968705071935e-07,0.00492818097736098,0.998608978178401
"63906-31-0","DTXSID20980931","S-{1-[Di(propan-2-yl)amino]propan-2-yl} 10H-pyrido[3,2-b][1,4]benzothiazine-10-carbothioate--hydrogen chloride (1/1)",438.05,4.77662,10.978803345,1.94,13000,3.1344093889e-08,0.00612166247390117,0.999083946045947
"63906-32-1","DTXSID90213566","10H-Pyrido(3,2-b)(1,4)benzothiazine-10-carbothioic acid, S-(3-diisopropylaminopropyl) ester",401.59,4.76893,9.421060446,2,13000,3.244493686323e-08,0.00778385510009551,0.999095566623098
"63906-33-2","DTXSID50213567","10H-Pyrido(3,2-b)(1,4)benzothiazine-10-carbothioic acid, S-(3-dimethylaminopropyl) ester, hydrochloride",381.94,2.68466,2.897224967,2.72,13000,3.094346010705e-08,0.000789482487938767,0.999699718095026
"63906-34-3","DTXSID80980932","{[Imino(4-methoxyphenyl)methyl]sulfanyl}acetic acid",225.26,2.20208,7856.528176,5.87,3240,2.517113390961e-06,0.00418399117779983,0.999617569458524
"63906-35-4","DTXSID40980933","2-(Dimethylamino)ethyl (1H-indol-3-yl)acetate--hydrogen chloride (1/1)",282.77,2.10073,2187.6048618,0.912,8100,4.301793567979e-05,0.00129112757304528,0.999584342920091
"63906-36-5","DTXSID10213568","Acetic acid, iodo-, 2-hydroxyethyl ester",230.001,0.493802,916910.48655,47,3240,9.465169749094,0.000124729872618066,0.993258673145109
"63906-38-7","DTXSID70213569","Acetic acid, mercapto-, 2-chloroethyl ester",154.61,-0.0196485,186300.4117,7.18,3240,94.57690363015,0.000169377028617488,0.978889599964124
"63906-39-8","DTXSID60980935","Ethyl {[methyl(propylsulfanyl)phosphorothioyl]sulfanyl}acetate",272.38,3.58999,18.961815414,2.97,8100,0.02154876457331,0.0135558011461545,0.999698774480625
"63906-40-1","DTXSID80213570","Acetic acid, 2-mercapto-, p-xylyl ester",196.26,1.98266,1292.5820982,6.03,3240,0.01887631726576,0.00446810329858092,0.999534255573311
"63906-41-2","DTXSID40213571","Acetic acid, (2-(1-N-methylcarbamoyl)-3-phenyl)phenoxy-, sodium salt",307.281,2.325,24.3905522874,5.32,3240,4.532761276415e-08,0.00134391312069108,0.999648499461788
"63906-42-3","DTXSID20980936","2-(Dimethylamino)ethyl [(naphthalen-1-yl)oxy]acetate--hydrogen chloride (1/1)",309.79,2.93619,132.21403494,0.908,8100,8.085389670506e-05,0.00403070552129661,0.999714007341315
"63906-43-4","DTXSID80980937","2-(Dimethylamino)ethyl [(naphthalen-2-yl)oxy]acetate--hydrogen chloride (1/1)",309.79,2.95987,132.66292065,0.908,8100,9.68760482457e-05,0.00418846787867902,0.999714721918707
"63906-44-5","DTXSID40980938","2-(Dimethylamino)ethyl phenoxyacetate--hydrogen chloride (1/1)",259.73,1.73098,25059.165968,2.46,8100,0.12644882086116,0.000889947000870268,0.999368452207255
"63906-45-6","DTXSID00980939","3-(2-Methylpiperidin-1-yl)propyl phenoxyacetate",291.391,3.55677,702.39509159,2.09,8100,0.0008594427887765,0.010849812277822,0.999701536572981
"63906-46-7","DTXSID10980940","3-(2-Methylpiperidin-1-yl)propyl phenylacetate",275.392,3.02281,426.65931776,2.13,8100,0.0009848284968998,0.00749840790917579,0.999716157026339
"63906-48-9","DTXSID70980941","{[(2-Methylphenyl)methyl]amino}(phenyl)acetic acid",255.317,2.17927,36.692372021,2.65,3240,2.040939142837e-06,0.00241659514811341,0.999610767414769
"63906-49-0","DTXSID00213572","Acetic acid, selenocyano-, butyl ester",220.141,1.2893,27976.618985,3.57,3240,5.185601023528,0.000699795551837717,0.998702189314945
"63906-50-3","DTXSID60213573","Acetic acid, selenocyano-, potassium salt",202.123,-0.134504,450600.88882,3.62,3240,1.995889507256,7.42917699541891e-05,0.972745863159861
"63906-51-4","DTXSID30980942","(Bicyclo[2.2.1]hept-5-en-2-yl)methyl (thiocyanato)acetate",223.29,3.32565,243.3927987,1.01,3240,0.010644619604468,0.0194706095935073,0.999714065988506
"63906-53-6","DTXSID00275478","S-(2-ethylphenyl) ethanethioate",180.27,2.76829,13.666935699,53.3,8100,1.830929714109,0.0205960755950187,0.999705949062068
"63906-54-7","DTXSID20213574","Tetrasulfide, bis(piperidinothiocarbamoyl)",414.7,3.1901,135.7043545,0.405,13000,0.00012741647476778,0.00124881866710461,0.999716838181188
"63906-59-2","DTXSID80213575","Theobromine, 8-chloro-1-(2-hydroxyethyl)-, nitrate (salt)",321.67,-0.272657,181746.44503,5.51,8100,1.1248116735042e-05,2.22654892765683e-05,0.963004832343239
"63906-60-5","DTXSID40213576","Theobromine, 1-(2-hydroxyethyl)-, nitrate, (ester)",287.232,-0.420877,232758.163968,9.26,3240,1.471465886191e-05,2.6570029837416e-05,0.948820827937785
"63906-61-6","DTXSID00213577","Theobromine, 1-(2'-methoxyethyl)-",238.247,-0.482395,34023.815823,6.4,8100,0.0002480623052818,3.78988012746763e-05,0.941522509014471
"63906-62-7","DTXSID60213578","Theobromine, 1-(2'-methylallyl)-",234.259,0.465257,14362.9112339,1.83,8100,0.0003976566929813,0.000111510660792984,0.992820932801684
"63906-63-8","DTXSID20213579","Theobromine, 1-propyl-",222.248,0.399699,14008.9804088,10.3,8100,0.0003680724546403,0.000119731411693144,0.991701451572795
"63906-64-9","DTXSID90980943","7-[2-Amino-1-(morpholin-4-yl)ethyl]-8-benzyl-1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione--hydrogen chloride (1/1)",434.93,2.40816,2.295386568,1.08,13000,5.662988505401e-08,0.000180564070020124,0.999664789112299
"63906-66-1","DTXSID30213580","Theophylline, 8-chloro-7-hydroxymethyl-, nitrate (ester)",307.65,-0.113173,178673.2752,6.18,8100,7.862367976514e-06,2.61659149965761e-05,0.974006706976623
"63906-68-3","DTXSID50213582","Theophylline, 7-hydroxymethyl-, nitrate, (salt)",273.205,-0.352338,164346.740955,11.3,3240,1.2373837667246e-05,3.03143283879581e-05,0.955929898003453
"63906-70-7","DTXSID10213583","2H-1,3,5-Thiadiazine-2-thione, tetrahydro-5-(2-hydroxyethyl)-3-methyl-",192.3,1.04691,9477.39012,0.86,8100,0.005010975357106,0.000683613543756458,0.997922861246919
"63906-71-8","DTXSID70213584","1,3,4-Thiadiazole, 2-(cyclohexadienylidene)hydrazino-",192.24,1.38499,160.34084784,1.71,3240,0.001144546053672,0.00139722282017546,0.998908563961178
"63906-72-9","DTXSID30213585","1,2,4-Thiadiazole-3-thiol, 5-amino-, hydrochloride",169.65,0.32018,19611.70965,367,3240,0.0010363109377983,0.000237319031801515,0.990100406473602
"63906-73-0","DTXSID90213586","Thiomorpholine, 4-(2-chloroethyl)-",165.68,1.58589,2413.526832,5.76,8100,27.33402304258,0.00340442515920521,0.999218717659581
"63906-74-1","DTXSID50980944","4,5-Dimethyl-6-phenyl-3-sulfanylidenemorpholin-2-one",235.3,1.28027,79.8935267,4.59,8100,0.002680726627969,0.000527583520293107,0.998680266722306
"63906-76-3","DTXSID10213588","Thiazole, 2-amino-4-methyl-, monoformate",160.19,0.380138,5858.901193,41.9,8100,17.86906660931,0.000309728550367512,0.99133390238908
"63906-79-6","DTXSID70213589","Benzamide, o-(beta-hydroxy)ethoxy-",181.191,-0.394591,12492.032304,7.83,3240,1.0022430674816e-07,7.31209790584973e-05,0.951667917387447
"63906-80-9","DTXSID80213590","Benzamide, 2-(beta-hydroxyethoxy)-N-methyl-4-phenyl-",271.316,2.02238,30.754211232,4.7,8100,9.768824824558e-08,0.0013375680380223,0.9995526654074
"63906-81-0","DTXSID40213591","Benzamide, 2-(beta-hydroxyethoxy)-N-methyl-5-phenyl-",271.316,2.02259,11.456860732,7.42,8100,9.739813872494e-08,0.00133814817762655,0.999552758286868
"63906-82-1","DTXSID00213592","Benzamide, 2-(beta-hydroxyethoxy)-3-phenyl-",257.289,1.65962,37.392582237,8.4,8100,5.652296049723e-08,0.000799106556885705,0.999301047555343
"63906-83-2","DTXSID60213593","Benzamide, 2-methoxy-N-methyl-3-phenyl-",241.29,2.29775,126.74577636,2.55,8100,3.414146427598e-05,0.00384359808179929,0.999642405242023
"63906-86-5","DTXSID20213594","Benzamide, 2-methoxy-3-phenyl-",227.263,2.21162,248.85753026,12.7,8100,2.384924241276e-05,0.00412067732897283,0.999620307272939
"63906-87-6","DTXSID80213595","Benzamide, N,N'-(1,2-phenylenebis(thio)bis-",380.48,2.93979,1.0058673664,3.27,8100,4.918889582333e-08,0.00134421675255864,0.999714122276159
"63906-88-7","DTXSID10980945","N-[1-Phenyl-3-(piperidin-1-yl)propyl]benzenecarboximidic acid--hydrogen chloride (1/1)",358.91,3.40386,11.497071703,2.05,13000,2.247002228821e-07,0.00409897726449726,0.999711017740997
"63906-90-1","DTXSID70980946","Octadecane-1,18-diamine--hydrogen chloride (1/2)",357.45,5.71607,57.0911991,2.99,8100,0.09935504476536,0.0110010762134305,0.994010270662226
"63906-92-3","DTXSID30980947","Tributyl diethyl ethyltetraphosphate",590.416,2.4799,76.61828432,1.88,3240,0.0007235419437539,2.01571857477188e-05,0.999676389190723
"63906-93-4","DTXSID90980948","Diethyl tripropan-2-yl ethyltetraphosphate",548.335,2.64643,797.98644215,1.44,13000,0.001537967094323,4.62368158917748e-05,0.99969629825568
"63906-94-5","DTXSID40213596","3-Pyridinecarboxylic acid, 2-(aminothioxomethyl)hydrazide, hydrochloride",232.69,-0.853563,8174.981425,6,8100,2.393776847972e-07,3.41717493368218e-05,0.872867369912027
"63906-95-6","DTXSID00213597","1H-Imidazole, 4,5-dihydro-2-(((4-nitrophenyl)methyl)thio)-, monohydrobromide",318.19,1.28238,52.88508714,5.85,8100,4.87373328884e-07,0.00013148923793148,0.998685430093218
"63906-97-8","DTXSID50980949","Nonanediimidamide--hydrogen chloride (1/2)",257.2,1.80321,3698.48456,4.95,3240,6.032264861223e-06,0.00108218406268869,0.999426261243407
"63906-99-0","DTXSID60980950","2-Chloro-2-nitrononan-3-ol",223.7,1.55842,2852.30922,30.5,3240,0.02507154208428,0.00116025210257454,0.99918428592759
"63907-00-6","DTXSID20980951","6-(Cyclopropylmethyl)-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diol--hydrogen chloride (1/1)",343.85,3.70423,12.45431577,1.5,13000,1.1112834505909e-07,0.00700916343599247,0.999686999514721
"63907-01-7","DTXSID80980952","N,2-Dimethylbicyclo[2.2.1]heptan-2-amine",139.242,2.3338,3979.1047098,3.63,8100,17.15472524369,0.0218345636532646,0.999650383408671
"63907-02-8","DTXSID40980953","2,3-Dimethylbicyclo[2.2.1]heptan-2-amine",139.242,2.49665,8622.2962902,8.99,8100,17.0506004571,0.0277121100059154,0.999678808393502
"63907-03-9","DTXSID00980954","2-Ethyl-N-methylbicyclo[2.2.1]heptan-2-amine",153.269,3.2437,4456.4954247,3.57,8100,6.807014601752,0.044709463998749,0.999716106466445
"63907-04-0","DTXSID60980955","N,N,2,3-Tetramethylbicyclo[2.2.1]heptan-2-amine",167.296,3.09728,6053.0704128,3.37,8100,80.45352956789,0.0336235495076458,0.999717013905364
"63907-05-1","DTXSID20980956","N,2,3-Trimethylbicyclo[2.2.1]heptan-2-amine",153.269,2.85034,4427.6655258,3.57,8100,13.081846219341,0.0334997778761302,0.999710571318062
"63907-06-2","DTXSID80980957","N,3,3-Trimethylbicyclo[2.2.1]heptan-2-amine",153.269,3.30036,4428.8916778,2.94,8100,6.929617871596,0.0460017780844437,0.999714817599476
"63907-10-8","DTXSID40980958","Ethanesulfonic acid--8-[3-(2-chloro-10H-phenothiazin-10-yl)propyl]-8-azabicyclo[3.2.1]octan-3-ol (1/1)",511.09,5.12085,18.678704012,1.16,13000,3.48718043284e-07,0.00430782969067092,0.99828376736557
"63907-11-9","DTXSID60213598","Octadecanoic acid, 18-fluoro-, sodium salt",324.456,7.85742,0.158765405568,11.7,3240,2.192860006242e-05,0.0134189884920363,0.555674735407434
"63907-12-0","DTXSID00980959","(2-Ethyl-3-propyloxiran-2-yl)methyl 8-(3-octyloxiran-2-yl)octanoate",424.666,9.10843,0.188304973054,8.08,8100,5.794391052985e-05,0.00791822985094824,0.0655814146483297
"63907-13-1","DTXSID20213599","2-Imidazolidinethione, 1-(1,1-dimethyl-2-hydroxyethyl)-4,4-dimethyl-",202.32,-0.109512,24439.85136,1.82,8100,0.007787414128856,7.63038916524069e-05,0.974217263091808
"63907-15-3","DTXSID10980960","2-Heptadecyl-4,5-dihydro-1H-imidazole--hydrogen chloride (1/1)",345.01,6.90644,7.845009885,2.76,3240,1.815930945234e-05,0.0118913137017825,0.917649640335378
"63907-28-8","DTXSID90702622","1-[2-(Piperidin-3-yl)ethyl]-1,3-dihydro-2H-imidazo[4,5-c]pyridine-2-thione",262.38,2.16872,206.25744276,1.73,8100,1.930708190785e-08,0.0020996120498476,0.999607495293306
"63907-29-9","DTXSID30213601","4H-Imidazo(4,5-d)-v-triazine, 4-oxo-",135.086,-0.683294,7402.0778958,4.77,3240,0.02537005091549,0.000100576029288842,0.910338778758835
"63907-30-2","DTXSID70980961","Diethyl N-(4,5-dimethyl-1,3-dithiolan-2-ylidene)phosphoramidate",283.34,2.50462,553.2836848,3.88,8100,0.03156380918772,0.00284741800501202,0.999679923585223
"63907-35-7","DTXSID50980964","1-Phenyl-2-(piperidin-1-yl)ethan-1-ol--hydrogen chloride (1/1)",241.76,1.84834,6601.812848,2.22,8100,0.000785682176509,0.00155442623542321,0.999457778286802
"63907-44-8","DTXSID5070024","Acetamide, N-[3,6-bis[(ethylamino)sulfonyl]-8-hydroxy-1-naphthalenyl]-",415.48,1.63608,70.95858276,10.6,8100,2.72217655902e-07,5.59806390846036e-05,0.999276265891312
"63908-00-9","DTXSID70980966","N~1~,N~3~-Dibenzyl-2-hydroxy-N~1~,N~1~,N~3~,N~3~-tetramethylpropane-1,3-bis(aminium) dichloride",399.4,4.57195,210.5528962,4.02,8100,5.232130537638e-06,0.00741322238372798,0.999332742491478
"6391-21-5","DTXSID20980971","Disodium 1-(3-aminophenyl)-4-({3-[(3-{[1-(3-aminophenyl)-3-carboxy-5-oxo-4,5-dihydro-1H-pyrazol-4-yl]diazenyl}phenyl)carboximidato]phenyl}diazenyl)-5-oxo-4,5-dihydro-1H-pyrazole-3-carboxylate",731.597,2.80171,5262.12116205,1.2,38900,4.570624835175e-07,8.03196474013451e-06,0.999707999374668
"6391-66-8","DTXSID60344876","5H-Pyrano[3,2-c]quinolin-5-one, 2,3,4,6-tetrahydro-2,2-dimethyl-",229.279,3.26478,230.45978685,0.35,8100,1.952799710808e-05,0.0173592567921858,0.999715689767593
"6391-97-5","DTXSID30294238","4-(hydrazinesulfonyl)benzoic acid",216.21,0.285718,6868.667385,381,3240,9.459676866626e-07,0.000108946346107164,0.989312048047039
"63915-46-8","DTXSID40980978","6,11-Diethyl-3-(2-phenylethyl)-1,2,3,4,5,6-hexahydro-2,6-methano-3-benzazocin-8-ol--hydrogen bromide (1/1)",430.43,4.64989,5.131543417,1.17,13000,1.810998016804e-07,0.00611801426371211,0.999251514037814
"63915-49-1","DTXSID00980979","2-(2,4-Dichlorophenyl)-3-oxopropanenitrile",214.05,2.50642,357.4870455,11.6,8100,0.01564578243367,0.00859543687873677,0.999680172300201
"63915-51-5","DTXSID40213612","Piperazine, 1-(3,4-dichlorophenyl)-4-methoxypropyl-, sulfate",401.3,3.53627,317.4704365,1.12,38900,0.0010858108747575,0.00279077973182769,0.999703106827948
"63915-53-7","DTXSID10980980","(Methylazanediyl)di(ethane-2,1-diyl) dicarbamimidothioate--hydrogen chloride (1/3)",344.74,1.4232,3219.5130704,1.69,8100,1.2042544860335e-07,0.000112413176683731,0.998979091506238
"63915-54-8","DTXSID70980981","2-[(2-Chloroethyl)sulfanyl]-N-{2-[(2-chloroethyl)sulfanyl]ethyl}-N-methylethan-1-amine--hydrogen chloride (1/1)",312.74,2.86481,64.11764206,2.21,13000,0.05115700094451,0.00342053809176912,0.999711246636297
"63915-55-9","DTXSID00213613","Diethylamine, 2,2'-bis(cyanodithio)-N-methyl-, hydrochloride",265.43,1.78504,4.497286662,0.405,13000,0.0004513082891651,0.00090293454328767,0.999412613968502
"63915-57-1","DTXSID30980982","N,N-Bis(2-chloroethyl)nitrous amide--hydrogen chloride (1/1)",207.48,0.756161,31296.90564,36,13000,464.9031732734,0.000291028101072465,0.996190278534828
"63915-58-2","DTXSID90980983","2-(Diphenylmethoxy)-N-[2-(morpholin-4-yl)ethyl]ethan-1-amine--hydrogen chloride (1/2)",413.38,3.38041,64.55094052,0.905,13000,8.075150510954e-06,0.00180743304683785,0.999712049877842
"63915-59-3","DTXSID20213615","Thiocyanic acid, ester with 2,2'-(methylamino)diethanol, hydrochloride",237.76,0.720385,9887.106944,2.41,8100,0.002553950367318,0.000165443708806215,0.995886054760743
"63915-60-6","DTXSID80213616","Diethylamine, N,2,2'-trichloro-",176.47,2.10792,4089.904014,36,8100,108.61401810608,0.00794100547562944,0.999586969632084
"63915-64-0","DTXSID80610989","2-Chloro-N,N-bis[(4-ethylphenyl)methyl]ethan-1-amine--hydrogen chloride (1/1)",352.34,4.9849,0.4146618992,7.35,13000,0.0008909948655939,0.0109388043790923,0.998676576020886
"63915-65-1","DTXSID50980984","2-Chloro-N,N-bis[(4-methylphenyl)methyl]ethan-1-amine--hydrogen chloride (1/1)",324.29,4.02809,0.17842208797,7.64,13000,0.0009258813353852,0.0105928257064212,0.999626915868922
"63915-66-2","DTXSID10980985","N,N-Dibenzyl-2-chloro-2-methylpropan-1-amine--hydrogen chloride (1/1)",324.29,4.7674,88.39367104,7.13,13000,0.003805274323141,0.0127874332892878,0.99909785421481
"63915-67-3","DTXSID70980986","N-Benzyl-1-(2,4-dichlorophenyl)methanamine--hydrogen chloride (1/1)",302.62,3.31651,0.820796226,2.97,13000,7.856981751958e-05,0.0075708055282252,0.999714350440613
"63915-68-4","DTXSID30980987","N-Benzyl-1-(3,4-dichlorophenyl)methanamine--hydrogen chloride (1/1)",302.62,3.51052,0.676416224,2.98,13000,0.0003365963715852,0.00923310823442585,0.999704940507733
"63915-69-5","DTXSID90980988","N~1~,N~1~-Dibenzyl-N~2~,N~2~-diethylethane-1,2-diamine--hydrogen chloride (1/1)",332.92,4.70406,282.99897892,1.3,13000,4.612541394591e-05,0.0119832983522825,0.999185820575711
"63915-70-8","DTXSID50980989","5-[3-(Methylamino)propyl]-5H-dibenzo[b,e][1,4]diazepin-11-ol--hydrogen chloride (1/1)",317.82,3.16182,9.169202346,0.894,8100,8.502382109709e-08,0.00507959351949439,0.999717037418142
"63915-72-0","DTXSID60980990","1-(Dibenzo[b,d]furan-2-yl)-2-(diethylamino)ethan-1-one--hydrogen chloride (1/1)",317.81,3.31101,313.38163546,2.65,13000,3.025231683729e-06,0.00620889490242145,0.999714514597305
"63915-73-1","DTXSID20980991","1-(Dibenzo[b,d]furan-2-yl)-2-(dimethylamino)ethan-1-one--hydrogen chloride (1/1)",289.76,3.45059,0.9404218752,3.14,8100,7.564392434864e-06,0.0101072010040456,0.999708643347251
"63915-79-7","DTXSID40980993","1-(2-{2-[Diethyl(methyl)azaniumyl]ethoxy}ethyl)-1-methylpiperidin-1-ium diiodide",512.259,-0.483028,2049.09234849,2.13,8100,0.13323546380172,1.01085766186269e-05,0.941442535448008
"63915-80-0","DTXSID40213617","10H-Pyrido(3,2-b)(1,4)benzothiazine-10-carboxylic acid, 2-morpholinoethyl ester, hydrochloride",393.89,0.96951,3.9235264733,1.55,13000,9.710709594757e-07,2.84809542170947e-05,0.99756778052535
"63915-81-1","DTXSID00980994","1-[4-Methoxy-8-(pyrrolidin-1-yl)-5,6,7,8-tetrahydronaphthalen-1-yl]pentan-1-one--hydrogen chloride (1/1)",351.92,3.92993,14.23111692,1.48,8100,1.2254514128196e-05,0.00777878722665642,0.999650370285908
